Please note that (-9999) indicates a null value
Temperature (soilTemp) [degC]

DateTime,LEOMINI_1_0_1_5TM,LEOMINI_1_0_2_5TM,LEOMINI_1_0_3_5TM,LEOMINI_1_0_4_5TM,LEOMINI_1_0_5_5TM,LEOMINI_2_0_1_5TM,LEOMINI_2_0_2_5TM,LEOMINI_2_0_3_5TM,LEOMINI_2_0_4_5TM,LEOMINI_2_0_5_5TM,LEOMINI_0_0_1_5TM,LEOMINI_0_0_2_5TM,LEOMINI_0_0_3_5TM,LEOMINI_0_0_4_5TM,LEOMINI_0_0_5_5TM
2018/06/14 07:02,24.3,-9999,24.6,25.3,26,23.1,24.6,25.1,25.4,25.7,-9999,-9999,24,25.1,25.5,
2018/06/14 07:03,24.3,-9999,24.5,25.2,26,23.1,24.6,25.1,25.4,25.7,-9999,-9999,24,25,25.5,
2018/06/14 07:04,24.3,-9999,24.5,25.2,26,23.1,24.6,25.1,25.4,25.7,-9999,-9999,24,25,25.5,
2018/06/14 07:05,24.3,-9999,24.5,25.2,26,23.1,24.6,25.1,25.4,25.7,-9999,-9999,24,25,25.5,
2018/06/14 07:06,24.3,-9999,24.5,25.2,26,23.1,24.6,25.1,25.4,25.7,-9999,-9999,23.9,25,25.5,
2018/06/14 07:07,24.3,-9999,24.5,25.2,26,23.1,24.6,25.1,25.4,25.7,-9999,-9999,24,25,25.5,
2018/06/14 07:08,24.3,-9999,24.5,25.2,26,23.1,24.6,25.1,25.4,25.7,-9999,-9999,24,25,25.5,
2018/06/14 07:09,24.3,-9999,24.5,25.2,26,23.1,24.6,25.1,25.4,25.7,-9999,-9999,24,25,25.5,
2018/06/14 07:10,24.3,-9999,24.5,25.2,26,23.1,24.6,25.1,25.4,25.7,-9999,-9999,24,25,25.5,
2018/06/14 07:11,24.3,-9999,24.5,25.2,26,23.1,24.6,25.1,25.4,25.7,-9999,-9999,24,25,25.5,
2018/06/14 07:12,24.3,-9999,24.5,25.2,26,23.1,24.6,25.1,25.3,25.7,-9999,-9999,24,25,25.4,
2018/06/14 07:13,24.3,-9999,24.5,25.2,26,23.1,24.6,25.1,25.3,25.7,-9999,-9999,24,25,25.4,
2018/06/14 07:14,24.3,-9999,24.5,25.2,25.9,23.1,24.6,25.1,25.4,25.7,-9999,-9999,24,25,25.5,
2018/06/14 07:15,24.3,-9999,24.5,25.2,25.9,23.1,24.6,25.1,25.4,25.7,-9999,-9999,23.9,25,25.4,
2018/06/14 07:16,24.3,-9999,24.5,25.2,25.9,23.1,24.6,25.1,25.4,25.7,-9999,-9999,23.9,25,25.4,
2018/06/14 07:17,24.2,-9999,24.5,25.2,25.9,23.1,24.6,25.1,25.4,25.6,-9999,-9999,23.9,25,25.4,
2018/06/14 07:18,24.2,-9999,24.5,25.2,25.9,23.1,24.6,25.1,25.4,25.6,-9999,-9999,24,24.9,25.4,
2018/06/14 07:19,24.3,-9999,24.5,25.2,25.9,23.1,24.6,25.1,25.4,25.6,-9999,-9999,23.9,24.9,25.4,
2018/06/14 07:20,24.3,-9999,24.5,25.2,25.9,23.1,24.6,25.1,25.4,25.6,-9999,-9999,23.9,24.9,25.4,
2018/06/14 07:21,24.2,-9999,24.5,25.2,25.9,23.1,24.6,25.1,25.4,25.6,-9999,-9999,23.9,25,25.4,
2018/06/14 07:22,24.2,-9999,24.5,25.2,25.9,23.1,24.6,25.1,25.3,25.6,-9999,-9999,23.9,25,25.4,
2018/06/14 07:23,24.2,-9999,24.5,25.2,25.9,23.1,24.6,25.1,25.4,25.6,-9999,-9999,23.9,24.9,25.4,
2018/06/14 07:24,24.2,-9999,24.5,25.2,25.9,23.1,24.6,25.1,25.4,25.6,-9999,-9999,23.9,24.9,25.4,
2018/06/14 07:25,24.2,-9999,24.5,25.2,25.9,23,24.6,25.1,25.3,25.6,-9999,-9999,23.9,25,25.4,
2018/06/14 07:26,24.2,-9999,24.5,25.2,25.9,23,24.6,25.1,25.3,25.6,-9999,-9999,23.9,24.9,25.4,
2018/06/14 07:27,24.2,-9999,24.5,25.2,25.9,23,24.6,25.1,25.3,25.6,-9999,-9999,23.9,24.9,25.4,
2018/06/14 07:28,24.2,-9999,24.5,25.2,25.9,23,24.6,25.1,25.3,25.6,-9999,-9999,23.9,24.9,25.4,
2018/06/14 07:29,24.2,-9999,24.5,25.2,25.9,23,24.6,25.1,25.3,25.6,-9999,-9999,23.9,24.9,25.4,
2018/06/14 07:30,24.2,-9999,24.5,25.2,25.9,23,24.6,25.1,25.3,25.6,-9999,-9999,23.9,24.9,25.4,
2018/06/14 07:31,24.2,-9999,24.5,25.2,25.9,23,24.6,25.1,25.3,25.6,-9999,-9999,23.9,24.9,25.4,
2018/06/14 07:33,24.2,-9999,24.5,25.2,25.9,23,24.6,25.1,25.3,25.6,-9999,-9999,23.9,24.9,25.4,
2018/06/14 07:34,24.2,-9999,24.5,25.2,25.9,23,24.6,25.1,25.3,25.6,-9999,-9999,23.9,24.9,25.4,
2018/06/14 07:35,24.2,-9999,24.5,25.2,25.9,23,24.6,25.1,25.3,25.6,-9999,-9999,23.9,24.9,25.4,
2018/06/14 07:37,24.2,-9999,24.5,25.2,25.9,23,24.6,25.1,25.3,25.6,-9999,-9999,23.9,24.9,25.4,
2018/06/14 07:38,24.2,-9999,24.5,25.2,25.9,23,24.5,25.1,25.3,25.6,-9999,-9999,23.9,24.9,25.4,
2018/06/14 07:39,24.2,-9999,24.5,25.2,25.9,23,24.5,25.1,25.3,25.6,-9999,-9999,23.9,24.9,25.4,
2018/06/14 07:40,24.2,-9999,24.5,25.2,25.9,23,24.5,25.1,25.3,25.6,-9999,-9999,23.9,24.9,25.4,
2018/06/14 07:41,24.2,-9999,24.5,25.2,25.9,23,24.5,25.1,25.3,25.6,-9999,-9999,23.9,24.9,25.3,
2018/06/14 07:43,24.2,-9999,24.5,25.1,25.9,23,24.5,25.1,25.2,25.6,-9999,-9999,23.9,24.9,25.3,
2018/06/14 07:44,24.2,-9999,24.5,25.1,25.9,23,24.5,25.1,25.2,25.6,-9999,-9999,23.9,24.9,25.3,
2018/06/14 07:45,24.2,-9999,24.5,25.1,25.9,23,24.5,25.1,25.3,25.6,-9999,-9999,23.9,24.9,25.3,
2018/06/14 07:46,24.2,-9999,24.5,25.1,25.9,23,24.5,25.1,25.3,25.6,-9999,-9999,23.9,24.9,25.3,
2018/06/14 07:47,24.2,-9999,24.5,25.1,25.8,23,24.5,25.1,25.2,25.6,-9999,-9999,23.8,24.9,25.3,
2018/06/14 07:48,24.2,-9999,24.5,25.1,25.9,22.9,24.5,25.1,25.2,25.6,-9999,-9999,23.9,24.9,25.3,
2018/06/14 07:49,24.2,-9999,24.5,25.1,25.8,22.9,24.5,25.1,25.3,25.6,-9999,-9999,23.9,24.9,25.3,
2018/06/14 07:50,24.2,-9999,24.5,25.1,25.8,23,24.5,25.1,25.2,25.5,-9999,-9999,23.8,24.9,25.3,
2018/06/14 07:51,24.2,-9999,24.5,25.1,25.8,22.9,24.5,25.1,25.2,25.5,-9999,-9999,23.9,24.8,25.3,
2018/06/14 07:52,24.2,-9999,24.5,25.1,25.8,22.9,24.5,25.1,25.3,25.5,-9999,-9999,23.9,24.9,25.3,
2018/06/14 07:53,24.2,-9999,24.5,25.1,25.8,22.9,24.5,25,25.3,25.5,-9999,-9999,23.8,24.9,25.3,
2018/06/14 07:54,24.2,-9999,24.5,25.1,25.8,22.9,24.5,25,25.2,25.5,-9999,-9999,23.9,24.8,25.3,
2018/06/14 07:55,24.2,-9999,24.5,25.1,25.8,22.9,24.5,25,25.3,25.5,-9999,-9999,23.9,24.9,25.3,
2018/06/14 07:56,24.2,-9999,24.5,25.1,25.8,22.9,24.5,25,25.3,25.5,-9999,-9999,23.9,24.9,25.3,
2018/06/14 07:57,24.1,-9999,24.5,25.1,25.8,22.9,24.5,25,25.2,25.5,-9999,-9999,23.9,24.8,25.3,
2018/06/14 07:58,24.1,-9999,24.5,25.1,25.8,22.9,24.5,25,25.3,25.5,-9999,-9999,23.9,24.8,25.3,
2018/06/14 07:59,24.1,-9999,24.5,25.1,25.8,22.9,24.5,25,25.3,25.5,-9999,-9999,23.9,24.9,25.3,
2018/06/14 08:00,24.1,-9999,24.5,25.1,25.8,22.9,24.5,25,25.2,25.5,-9999,-9999,23.9,24.8,25.3,
2018/06/14 08:01,24.1,-9999,24.5,25.1,25.8,22.9,24.5,25,25.3,25.5,-9999,-9999,23.8,24.9,25.3,
2018/06/14 08:03,24.1,-9999,24.5,25.1,25.8,22.9,24.5,25,25.3,25.5,-9999,-9999,23.9,24.8,25.3,
2018/06/14 08:04,24.1,-9999,24.5,25.1,25.8,22.9,24.5,25,25.2,25.5,-9999,-9999,23.9,24.8,25.3,
2018/06/14 08:05,24.1,-9999,24.5,25.1,25.8,22.9,24.5,25,25.3,25.5,-9999,-9999,23.9,24.9,25.3,
2018/06/14 08:06,24.1,-9999,24.5,25.1,25.8,22.9,24.5,25,25.3,25.5,-9999,-9999,23.9,24.9,25.3,
2018/06/14 08:07,24.1,-9999,24.5,25.1,25.8,22.9,24.5,25,25.3,25.5,-9999,-9999,23.9,24.9,25.3,
2018/06/14 08:08,24.1,-9999,24.5,25.1,25.8,22.9,24.5,25,25.2,25.5,-9999,-9999,23.8,24.8,25.3,
2018/06/14 08:09,24.1,-9999,24.5,25.1,25.8,22.9,24.5,25,25.2,25.5,-9999,-9999,23.8,24.8,25.3,
2018/06/14 08:10,24.1,-9999,24.5,25.1,25.8,22.9,24.5,25,25.2,25.5,-9999,-9999,23.8,24.8,25.3,
2018/06/14 08:11,24,-9999,24.5,25.1,25.8,22.9,24.5,25,25.3,25.5,-9999,-9999,23.8,24.8,25.3,
2018/06/14 08:13,24.1,-9999,24.5,25.1,25.8,22.9,24.5,25,25.2,25.5,-9999,-9999,23.8,24.8,25.3,
2018/06/14 08:14,24,-9999,24.4,25.1,25.8,22.8,24.5,25,25.2,25.5,-9999,-9999,23.8,24.8,25.3,
2018/06/14 08:15,24,-9999,24.4,25.1,25.8,22.8,24.5,25,25.2,25.5,-9999,-9999,23.8,24.8,25.3,
2018/06/14 08:16,24,-9999,24.4,25.1,25.8,22.8,24.5,25,25.2,25.4,-9999,-9999,23.8,24.8,25.3,
2018/06/14 08:17,24,-9999,24.4,25.1,25.8,22.8,24.5,25,25.2,25.5,-9999,-9999,23.8,24.8,25.3,
2018/06/14 08:18,24,-9999,24.4,25.1,25.8,22.8,24.5,25,25.2,25.4,-9999,-9999,23.8,24.8,25.3,
2018/06/14 08:19,24,-9999,24.4,25.1,25.8,22.8,24.5,25,25.2,25.4,-9999,-9999,23.8,24.8,25.3,
2018/06/14 08:20,24,-9999,24.4,25.1,25.8,22.8,24.5,25,25.2,25.5,-9999,-9999,23.8,24.8,25.2,
2018/06/14 08:21,24,-9999,24.4,25.1,25.8,22.8,24.5,25,25.2,25.4,-9999,-9999,23.8,24.8,25.2,
2018/06/14 08:22,23.9,-9999,24.4,25.1,25.7,22.8,24.5,25,25.2,25.4,-9999,-9999,23.8,24.8,25.2,
2018/06/14 08:23,23.9,-9999,24.4,25.1,25.7,22.8,24.5,25,25.2,25.4,-9999,-9999,23.8,24.8,25.2,
2018/06/14 08:24,23.9,-9999,24.4,25.1,25.7,22.8,24.5,25,25.2,25.4,-9999,-9999,23.8,24.8,25.2,
2018/06/14 08:25,23.9,-9999,24.4,25.1,25.7,22.8,24.5,25,25.2,25.4,-9999,-9999,23.8,24.8,25.2,
2018/06/14 08:26,23.9,-9999,24.4,25.1,25.7,22.8,24.5,25,25.2,25.4,-9999,-9999,23.8,24.8,25.2,
2018/06/14 08:27,23.9,-9999,24.4,25.1,25.7,22.7,24.5,25,25.2,25.4,-9999,-9999,23.8,24.8,25.2,
2018/06/14 08:28,23.9,-9999,24.4,25.1,25.7,22.7,24.5,25,25.2,25.4,-9999,-9999,23.8,24.8,25.2,
2018/06/14 08:29,23.8,-9999,24.4,25.1,25.7,22.7,24.5,25,25.2,25.4,-9999,-9999,23.8,24.7,25.2,
2018/06/14 08:30,23.8,-9999,24.4,25.1,25.7,22.7,24.5,25,25.1,25.4,-9999,-9999,23.8,24.8,25.2,
2018/06/14 08:31,23.8,-9999,24.4,25.1,25.7,22.7,24.5,25,25.1,25.4,-9999,-9999,23.8,24.8,25.2,
2018/06/14 08:32,23.8,-9999,24.4,25.1,25.7,22.7,24.5,25,25.1,25.4,-9999,-9999,23.8,24.8,25.2,
2018/06/14 08:33,23.8,-9999,24.4,25.1,25.7,22.7,24.5,25,25.1,25.4,-9999,-9999,23.8,24.8,25.2,
2018/06/14 08:34,23.8,-9999,24.4,25.1,25.7,22.7,24.5,25,25.2,25.4,-9999,-9999,23.8,24.7,25.2,
2018/06/14 08:35,23.8,-9999,24.4,25.1,25.7,22.7,24.5,25,25.2,25.4,-9999,-9999,23.8,24.7,25.2,
2018/06/14 08:36,23.8,-9999,24.4,25.1,25.7,22.6,24.4,25,25.2,25.4,-9999,-9999,23.8,24.8,25.2,
2018/06/14 08:37,23.8,-9999,24.4,25.1,25.7,22.6,24.4,25,25.2,25.4,-9999,-9999,23.8,24.8,25.2,
2018/06/14 08:38,23.8,-9999,24.4,25.1,25.7,22.6,24.4,25,25.1,25.4,-9999,-9999,23.8,24.8,25.2,
2018/06/14 08:39,23.7,-9999,24.4,25.1,25.7,22.6,24.4,25,25.2,25.4,-9999,-9999,23.8,24.8,25.2,
2018/06/14 08:40,23.7,-9999,24.4,25.1,25.7,22.6,24.4,25,25.2,25.4,-9999,-9999,23.8,24.8,25.2,
2018/06/14 08:41,23.7,-9999,24.4,25.1,25.7,22.6,24.4,25,25.2,25.4,-9999,-9999,23.8,24.8,25.2,
2018/06/14 08:42,23.7,-9999,24.4,25.1,25.7,22.6,24.4,25,25.2,25.4,-9999,-9999,23.8,24.7,25.2,
2018/06/14 08:43,23.7,-9999,24.4,25.1,25.7,22.6,24.4,25,25.1,25.4,-9999,-9999,23.8,24.7,25.2,
2018/06/14 08:44,23.7,-9999,24.4,25.1,25.7,22.6,24.4,25,25.1,25.4,-9999,-9999,23.8,24.7,25.2,
2018/06/14 08:45,23.6,-9999,24.4,25.1,25.7,22.6,24.4,25,25.2,25.4,-9999,-9999,23.7,24.7,25.2,
2018/06/14 08:46,23.6,-9999,24.4,25.1,25.7,22.6,24.4,25,25.2,25.4,-9999,-9999,23.7,24.7,25.2,
2018/06/14 08:47,23.6,-9999,24.4,25.1,25.7,22.5,24.4,25,25.1,25.4,-9999,-9999,23.8,24.7,25.2,
2018/06/14 08:49,23.6,-9999,24.4,25.1,25.7,22.5,24.4,25,25.2,25.4,-9999,-9999,23.7,24.7,25.2,
2018/06/14 08:50,23.5,-9999,24.4,25.1,25.7,22.5,24.4,25,25.2,25.4,-9999,-9999,23.8,24.7,25.2,
2018/06/14 08:51,23.5,-9999,24.4,25,25.7,22.5,24.4,25,25.1,25.4,-9999,-9999,23.7,24.7,25.2,
2018/06/14 08:52,23.5,-9999,24.4,25,25.7,22.5,24.4,25,25.1,25.4,-9999,-9999,23.7,24.7,25.2,
2018/06/14 08:53,23.5,-9999,24.4,25.1,25.6,22.5,24.4,24.9,25.1,25.4,-9999,-9999,23.7,24.7,25.2,
2018/06/14 08:54,23.5,-9999,24.4,25.1,25.6,22.5,24.4,24.9,25.1,25.4,-9999,-9999,23.7,24.7,25.2,
2018/06/14 08:55,23.5,-9999,24.4,25,25.6,22.4,24.4,24.9,25.1,25.4,-9999,-9999,23.8,24.7,25.2,
2018/06/14 08:56,23.5,-9999,24.4,25,25.6,22.4,24.4,24.9,25.1,25.4,-9999,-9999,23.8,24.7,25.2,
2018/06/14 08:57,23.4,-9999,24.4,25,25.6,22.4,24.4,24.9,25.1,25.4,-9999,-9999,23.7,24.7,25.2,
2018/06/14 08:58,23.4,-9999,24.4,25,25.6,22.4,24.4,24.9,25.1,25.3,-9999,-9999,23.7,24.7,25.2,
2018/06/14 08:59,23.4,-9999,24.4,25,25.6,22.4,24.4,24.9,25.1,25.3,-9999,-9999,23.7,24.7,25.2,
2018/06/14 09:00,23.4,-9999,24.4,25,25.6,22.4,24.4,24.9,25.1,25.3,-9999,-9999,23.7,24.7,25.2,
2018/06/14 09:01,23.3,-9999,24.4,25,25.6,22.4,24.4,24.9,25.1,25.3,-9999,-9999,23.7,24.7,25.2,
2018/06/14 09:02,23.4,-9999,24.4,25,25.6,22.4,24.4,24.9,25.1,25.3,-9999,-9999,23.7,24.7,25.1,
2018/06/14 09:03,23.3,-9999,24.4,25,25.6,22.3,24.4,24.9,25.1,25.3,-9999,-9999,23.7,24.7,25.1,
2018/06/14 09:04,23.3,-9999,24.4,25,25.6,22.3,24.4,24.9,25.1,25.3,-9999,-9999,23.7,24.7,25.1,
2018/06/14 09:05,23.3,-9999,24.4,25,25.6,22.3,24.4,24.9,25.1,25.3,-9999,-9999,23.7,24.7,25.1,
2018/06/14 09:06,23.2,-9999,24.4,25,25.6,22.3,24.4,24.9,25.1,25.3,-9999,-9999,23.7,24.7,25.1,
2018/06/14 09:07,23.2,-9999,24.4,25,25.6,22.3,24.4,24.9,25.1,25.3,-9999,-9999,23.7,24.7,25.1,
2018/06/14 09:08,23.3,-9999,24.4,25,25.6,22.3,24.4,24.9,25.1,25.3,-9999,-9999,23.7,24.7,25.1,
2018/06/14 09:10,23.2,-9999,24.4,25,25.6,22.3,24.4,24.9,25.1,25.3,-9999,-9999,23.7,24.7,25.1,
2018/06/14 09:11,23.2,-9999,24.3,25,25.6,22.3,24.4,24.9,25.1,25.3,-9999,-9999,23.7,24.7,25.1,
2018/06/14 09:12,23.2,-9999,24.3,25,25.6,22.3,24.4,24.9,25.1,25.3,-9999,-9999,23.7,24.7,25.1,
2018/06/14 09:13,23.2,-9999,24.4,25,25.6,22.3,24.4,24.9,25.1,25.3,-9999,-9999,23.7,24.7,25.1,
2018/06/14 09:14,23.2,-9999,24.3,25,25.6,22.2,24.3,24.9,25.1,25.3,-9999,-9999,23.7,24.7,25.1,
2018/06/14 09:15,23.1,-9999,24.3,25,25.6,22.2,24.4,24.9,25.1,25.3,-9999,-9999,23.7,24.7,25.1,
2018/06/14 09:16,23.1,-9999,24.3,25,25.6,22.2,24.4,24.9,25.1,25.3,-9999,-9999,23.7,24.7,25.1,
2018/06/14 09:17,23.1,-9999,24.3,25,25.6,22.2,24.3,24.9,25.1,25.3,-9999,-9999,23.7,24.7,25.1,
2018/06/14 09:18,23.1,-9999,24.3,25,25.6,22.2,24.3,24.9,25.1,25.3,-9999,-9999,23.7,24.7,25.1,
2018/06/14 09:19,23.1,-9999,24.3,25,25.6,22.2,24.3,24.9,25.1,25.3,-9999,-9999,23.7,24.7,25.1,
2018/06/14 09:20,23,-9999,24.3,25,25.6,22.2,24.4,24.9,25.1,25.3,-9999,-9999,23.7,24.7,25.1,
2018/06/14 09:21,23.1,-9999,24.3,25,25.6,22.2,24.3,24.9,25.1,25.3,-9999,-9999,23.7,24.7,25.1,
2018/06/14 09:22,23,-9999,24.3,25,25.6,22.2,24.3,24.9,25.1,25.3,-9999,-9999,23.7,24.7,25.1,
2018/06/14 09:23,23,-9999,24.3,25,25.6,22.2,24.3,24.9,25.1,25.3,-9999,-9999,23.7,24.7,25.1,
2018/06/14 09:24,23,-9999,24.3,25,25.6,22.2,24.3,24.9,25.1,25.3,-9999,-9999,23.7,24.7,25.1,
2018/06/14 09:25,23,-9999,24.3,25,25.6,22.1,24.3,24.9,25.1,25.3,-9999,-9999,23.7,24.7,25.1,
2018/06/14 09:27,22.9,-9999,24.3,25,25.6,22.1,24.3,24.9,25.1,25.3,-9999,-9999,23.6,24.6,25.1,
2018/06/14 09:28,22.9,-9999,24.3,25,25.6,22.1,24.3,24.9,25.1,25.3,-9999,-9999,23.7,24.6,25.1,
2018/06/14 09:29,22.9,-9999,24.3,25,25.6,22.1,24.3,24.9,25.1,25.3,-9999,-9999,23.7,24.6,25.1,
2018/06/14 09:30,22.9,-9999,24.3,25,25.6,22.1,24.3,24.9,25,25.3,-9999,-9999,23.7,24.6,25.1,
2018/06/14 09:31,22.8,-9999,24.3,25,25.5,22.1,24.3,24.9,25.1,25.3,-9999,-9999,23.7,24.7,25.1,
2018/06/14 09:32,22.8,-9999,24.3,25,25.5,22.1,24.3,24.9,25.1,25.3,-9999,-9999,23.7,24.7,25.1,
2018/06/14 09:33,22.8,-9999,24.3,25,25.6,22.1,24.3,24.9,25.1,25.3,-9999,-9999,23.7,24.7,25.1,
2018/06/14 09:34,22.8,-9999,24.3,25,25.5,22.1,24.3,24.9,25,25.3,-9999,-9999,23.7,24.6,25.1,
2018/06/14 09:35,22.8,-9999,24.3,25,25.5,22.1,24.3,24.9,25,25.3,-9999,-9999,23.7,24.6,25.1,
2018/06/14 09:36,22.8,-9999,24.3,25,25.6,22.1,24.3,24.9,25,25.3,-9999,-9999,23.6,24.6,25.1,
2018/06/14 09:37,22.8,-9999,24.3,25,25.5,22,24.3,24.9,25.1,25.3,-9999,-9999,23.6,24.6,25.1,
2018/06/14 09:38,22.8,-9999,24.3,25,25.5,22,24.3,24.9,25.1,25.3,-9999,-9999,23.6,24.6,25.1,
2018/06/14 09:39,22.7,-9999,24.3,25,25.5,22,24.3,24.9,25.1,25.3,-9999,-9999,23.6,24.6,25.1,
2018/06/14 09:41,22.7,-9999,24.3,25,25.5,22,24.3,24.9,25.1,25.3,-9999,-9999,23.6,24.6,25.1,
2018/06/14 09:42,22.7,-9999,24.3,25,25.5,22,24.3,24.9,25.1,25.2,-9999,-9999,23.6,24.7,25.1,
2018/06/14 09:43,22.7,-9999,24.3,25,25.5,22,24.3,24.9,25.1,25.2,-9999,-9999,23.7,24.6,25.1,
2018/06/14 09:44,22.7,-9999,24.3,25,25.5,22,24.3,24.9,25.1,25.2,-9999,-9999,23.7,24.6,25.1,
2018/06/14 09:45,22.6,-9999,24.3,25,25.5,22,24.3,24.9,25.1,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 09:46,22.6,-9999,24.3,25,25.5,22,24.3,24.9,25.1,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 09:47,22.6,-9999,24.3,25,25.5,22,24.3,24.9,25,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 09:48,22.6,-9999,24.3,25,25.5,22,24.3,24.9,25,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 09:49,22.6,-9999,24.3,25,25.5,22,24.3,24.9,25.1,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 09:50,22.6,-9999,24.3,25,25.5,22,24.3,24.9,25.1,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 09:51,22.5,-9999,24.3,25,25.5,22,24.3,24.9,25.1,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 09:52,22.6,-9999,24.3,24.9,25.5,22,24.3,24.9,25.1,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 09:53,22.6,-9999,24.3,24.9,25.5,22,24.3,24.9,25.1,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 09:54,22.5,-9999,24.3,25,25.5,21.9,24.3,24.8,25,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 09:55,22.5,-9999,24.3,25,25.5,21.9,24.3,24.9,25.1,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 09:56,22.5,-9999,24.3,25,25.5,21.9,24.3,24.9,25,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 09:58,22.5,-9999,24.3,25,25.5,21.9,24.3,24.9,25,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 09:59,22.4,-9999,24.3,24.9,25.5,21.9,24.3,24.8,25.1,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 10:00,22.5,-9999,24.3,24.9,25.5,21.9,24.3,24.8,25.1,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 10:01,22.4,-9999,24.3,25,25.5,21.9,24.3,24.8,25.1,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 10:02,22.4,-9999,24.3,25,25.5,21.9,24.3,24.8,25.1,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 10:03,22.4,-9999,24.3,25,25.5,21.9,24.2,24.8,25,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 10:04,22.4,-9999,24.3,25,25.5,21.9,24.3,24.8,25,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 10:07,22.3,-9999,24.3,24.9,25.5,21.9,24.2,24.8,25,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 10:08,22.3,-9999,24.3,24.9,25.5,21.9,24.2,24.8,25,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 10:09,22.3,-9999,24.3,24.9,25.5,21.9,24.2,24.8,25,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 10:10,22.4,-9999,24.3,24.9,25.5,21.9,24.2,24.8,25.1,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 10:11,22.3,-9999,24.2,24.9,25.5,21.9,24.2,24.8,25.1,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 10:12,22.3,-9999,24.2,24.9,25.5,21.9,24.2,24.8,25,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 10:13,22.3,-9999,24.2,24.9,25.5,21.9,24.2,24.8,25.1,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 10:14,22.3,-9999,24.2,24.9,25.5,21.9,24.2,24.8,25.1,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 10:15,22.3,-9999,24.2,25,25.5,21.9,24.2,24.8,25,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 10:16,22.3,-9999,24.3,24.9,25.5,21.9,24.2,24.8,25,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 10:17,22.3,-9999,24.2,24.9,25.4,21.9,24.2,24.8,25,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 10:18,22.3,-9999,24.2,24.9,25.5,21.9,24.2,24.8,25.1,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 10:19,22.3,-9999,24.2,24.9,25.4,21.9,24.2,24.8,25.1,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 10:20,22.3,-9999,24.2,24.9,25.4,21.9,24.2,24.8,25.1,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 10:21,22.2,-9999,24.2,24.9,25.4,21.9,24.2,24.8,25.1,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 10:22,22.2,-9999,24.2,24.9,25.4,21.8,24.2,24.8,25,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 10:24,22.2,-9999,24.2,24.9,25.4,21.8,24.2,24.8,25,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 10:25,22.2,-9999,24.2,25,25.4,21.9,24.2,24.8,25,25.2,-9999,-9999,23.6,24.5,25.1,
2018/06/14 10:27,22.2,-9999,24.2,25,25.4,21.9,24.2,24.8,25.1,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 10:28,22.2,-9999,24.2,25,25.4,21.8,24.2,24.8,25,25.2,-9999,-9999,23.5,24.6,25,
2018/06/14 10:29,22.2,-9999,24.2,25,25.4,21.9,24.2,24.8,25,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 10:30,22.2,-9999,24.2,24.9,25.4,21.8,24.2,24.8,25,25.2,-9999,-9999,23.6,24.5,25.1,
2018/06/14 10:32,22.1,-9999,24.2,25,25.4,21.9,24.2,24.8,25.1,25.2,-9999,-9999,23.6,24.6,25.1,
2018/06/14 10:33,22.1,-9999,24.2,25,25.4,21.9,24.2,24.8,25.1,25.2,-9999,-9999,23.6,24.6,25.1,
